,Energy,dG/de1,dH/de1,alpha
183,1.1128186973947896,0.44026617592956474,0.46429631962339757,-1.0545809444550136
184,1.118899619238477,0.44133153789182267,0.46555864114359685,-1.0548954723868218
185,1.1249805410821645,0.44238275937681953,0.4668037961303693,-1.0552034097982288
186,1.1310614629258517,0.44341976543957545,0.4680317061647197,-1.0555048345685394
187,1.1371423847695392,0.44444248036517214,0.4692422932583945,-1.0557998255991323
188,1.1432233066132265,0.44545082768340233,0.47043547986035766,-1.0560884627982168
189,1.149304228456914,0.4464447301836583,0.47161118886332,-1.0563708270658916
190,1.1553851503006012,0.4474241099300428,0.47276934361031125,-1.056647000279514
191,1.1614660721442887,0.44838888827670226,0.4739098679013008,-1.0569170652793909
192,1.1675469939879761,0.4493389858833715,0.47503268599985543,-1.0571811058547964
193,1.1736279158316634,0.4502743227311267,0.47613772263984266,-1.0574392067303375
194,1.1797088376753508,0.4511948181383406,0.4772249030321755,-1.0576914535526731
195,1.185789759519038,0.45210039077683256,0.4782941528715934,-1.057937932877591
196,1.1918706813627256,0.45299095868820966,0.4793453983434818,-1.0581787321574594
197,1.1979516032064128,0.4538664393003908,0.48037856613072816,-1.0584139397290628
198,1.2040325250501003,0.4547267494443112,0.48139358342061317,-1.058643644801828
199,1.2101134468937875,0.4555718053708021,0.482390377911737,-1.0588679374464505
200,1.216194368737475,0.4564015202662908,0.4833688754825816,-1.0590869092647992
201,1.2222752905811625,0.45721577491221405,0.4843289727396579,-1.059300661340151
202,1.2283562124248497,0.4580144274483281,0.4852705460907003,-1.0595093014737995
203,1.2344371342685372,0.4587973348179757,0.4861934717699805,-1.0597129383126735
204,1.2405180561122244,0.45956435323992273,0.48709762627102277,-1.0599116812193783
205,1.246598977955912,0.4603153422838101,0.48798288913989507,-1.0601056369722874
206,1.2526798997995992,0.4610502211655337,0.4888491815296015,-1.0602948639603558
207,1.2587608216432866,0.4617689554360356,0.48969645705795806,-1.060479383235175
208,1.264841743486974,0.46247151224513355,0.490524671156498,-1.0606592150404603
209,1.2709226653306613,0.4631578591679465,0.491333780266522,-1.0608343797710633
210,1.2770035871743488,0.4638279642080479,0.4921237418411869,-1.0610048979721436
211,1.283084509018036,0.4644817958006535,0.4928945143475413,-1.0611707903383192
212,1.2891654308617235,0.46511932281584406,0.49364605726850774,-1.0613320777127944
213,1.2952463527054108,0.46574051456182125,0.4943783311048122,-1.0614887810864684
214,1.3013272745490982,0.4663453407881955,0.4950912973768568,-1.0616409215970213
215,1.3074081963927857,0.46693377168930683,0.4957849186265375,-1.0617885205279776
216,1.313489118236473,0.46750577790757636,0.4964591584190068,-1.061931599307751
217,1.3195700400801604,0.46806133053689053,0.49711398134438106,-1.0620701795086676
218,1.3256509619238477,0.46860040112601437,0.4977493530193901,-1.0622042828459661
219,1.3317318837675352,0.46912296168203704,0.498365240088972,-1.0623339311767792
220,1.3378128056112224,0.4696289846738441,0.4989616102278077,-1.0624591464990922
221,1.3438937274549099,0.4701184430356215,0.49953843214180144,-1.0625799509506815
222,1.3499746492985973,0.470591310170386,0.5000956755695015,-1.0626963668080334
223,1.3560555711422846,0.47104755995354636,0.5006333112834642,-1.062808416485239
